,Confirmed,Deaths,Recovered,Stringency,Testing,index,Country
8749,69.0,0.0,1.0,14.0,745.0,03/10/2020,Iceland
8750,85.0,0.0,1.0,14.0,894.0,03/11/2020,Iceland
8751,103.0,0.0,1.0,14.0,1147.0,03/12/2020,Iceland
8752,134.0,0.0,1.0,14.0,1504.0,03/13/2020,Iceland
8753,156.0,0.0,1.0,14.0,1827.0,03/14/2020,Iceland
8754,171.0,5.0,8.0,14.0,2902.0,03/15/2020,Iceland
8755,180.0,0.0,0.0,24.0,4609.0,03/16/2020,Iceland
8756,220.0,1.0,0.0,29.0,6009.0,03/17/2020,Iceland
8757,250.0,1.0,5.0,29.0,7837.0,03/18/2020,Iceland
8758,330.0,1.0,5.0,38.0,9148.0,03/19/2020,Iceland
8759,409.0,0.0,5.0,38.0,9727.0,03/20/2020,Iceland
8760,473.0,1.0,22.0,38.0,10077.0,03/21/2020,Iceland
8761,568.0,1.0,36.0,38.0,10260.0,03/22/2020,Iceland
8762,588.0,1.0,36.0,38.0,10719.0,03/23/2020,Iceland
8763,648.0,2.0,51.0,52.0,11686.0,03/24/2020,Iceland
8764,737.0,2.0,56.0,52.0,12574.0,03/25/2020,Iceland
8765,802.0,2.0,82.0,52.0,13572.0,03/26/2020,Iceland
8766,890.0,2.0,97.0,52.0,14594.0,03/27/2020,Iceland
8767,963.0,2.0,114.0,52.0,15443.0,03/28/2020,Iceland
8768,1020.0,2.0,135.0,52.0,16443.0,03/29/2020,Iceland
8769,1086.0,2.0,157.0,52.0,17863.0,03/30/2020,Iceland
8770,1135.0,2.0,198.0,52.0,19475.0,03/31/2020,Iceland
8771,1220.0,2.0,225.0,62.0,20889.0,04/01/2020,Iceland
8772,1319.0,4.0,284.0,62.0,22154.0,04/02/2020,Iceland
8773,1364.0,4.0,309.0,62.0,23599.0,04/03/2020,Iceland
8774,1417.0,4.0,396.0,62.0,25353.0,04/04/2020,Iceland
8775,1486.0,4.0,428.0,62.0,27839.0,04/05/2020,Iceland
8776,1562.0,6.0,460.0,62.0,28951.0,04/06/2020,Iceland
8777,1586.0,6.0,559.0,62.0,30906.0,04/07/2020,Iceland
8778,1616.0,6.0,633.0,62.0,32582.0,04/08/2020,Iceland
8779,1648.0,6.0,688.0,62.0,34084.0,04/09/2020,Iceland
8780,1675.0,7.0,751.0,62.0,34594.0,04/10/2020,Iceland
8781,1689.0,8.0,841.0,62.0,35212.0,04/11/2020,Iceland
8782,1701.0,8.0,889.0,62.0,35447.0,04/12/2020,Iceland
8783,1711.0,8.0,933.0,0.0,36298.0,04/13/2020,Iceland
8784,1720.0,8.0,989.0,0.0,37345.0,04/14/2020,Iceland
8785,1727.0,8.0,1077.0,0.0,38163.0,04/15/2020,Iceland
8786,1739.0,8.0,1144.0,0.0,39495.0,04/16/2020,Iceland
8787,1754.0,9.0,1224.0,0.0,41050.0,04/17/2020,Iceland
8788,1760.0,9.0,1291.0,0.0,42721.0,04/18/2020,Iceland
8789,1771.0,9.0,1291.0,0.0,43102.0,04/19/2020,Iceland
8790,1773.0,10.0,1362.0,0.0,43790.0,04/20/2020,Iceland
8814,0.0,0.0,0.0,0.0,0.0,01/22/2020,India
8815,0.0,0.0,0.0,0.0,0.0,01/23/2020,India
8816,0.0,0.0,0.0,0.0,0.0,01/24/2020,India
8817,0.0,0.0,0.0,0.0,0.0,01/25/2020,India
8818,0.0,0.0,0.0,5.0,0.0,01/26/2020,India
8819,0.0,0.0,0.0,5.0,0.0,01/27/2020,India
8820,0.0,0.0,0.0,5.0,0.0,01/28/2020,India
8821,0.0,0.0,0.0,5.0,0.0,01/29/2020,India
8822,1.0,0.0,0.0,5.0,0.0,01/30/2020,India
8823,1.0,0.0,0.0,12.0,0.0,01/31/2020,India
8824,1.0,0.0,0.0,12.0,0.0,02/01/2020,India
8825,2.0,0.0,0.0,12.0,0.0,02/02/2020,India
8826,3.0,0.0,0.0,12.0,0.0,02/03/2020,India
8827,3.0,0.0,0.0,12.0,0.0,02/04/2020,India
8828,3.0,0.0,0.0,21.0,0.0,02/05/2020,India
8829,3.0,0.0,0.0,21.0,0.0,02/06/2020,India
8830,3.0,0.0,0.0,21.0,0.0,02/07/2020,India
8831,3.0,0.0,0.0,21.0,0.0,02/08/2020,India
8832,3.0,0.0,0.0,21.0,0.0,02/09/2020,India
8833,3.0,0.0,0.0,21.0,0.0,02/10/2020,India
8834,3.0,0.0,0.0,21.0,0.0,02/11/2020,India
8835,3.0,0.0,0.0,21.0,0.0,02/12/2020,India
8836,3.0,0.0,0.0,21.0,0.0,02/13/2020,India
8837,3.0,0.0,0.0,21.0,0.0,02/14/2020,India
8838,3.0,0.0,0.0,21.0,0.0,02/15/2020,India
8839,3.0,0.0,3.0,21.0,0.0,02/16/2020,India
8840,3.0,0.0,3.0,21.0,0.0,02/17/2020,India
8841,3.0,0.0,3.0,21.0,0.0,02/18/2020,India
8842,3.0,0.0,3.0,21.0,0.0,02/19/2020,India
8843,3.0,0.0,3.0,21.0,0.0,02/20/2020,India
8844,3.0,0.0,3.0,29.0,0.0,02/21/2020,India
8845,3.0,0.0,3.0,29.0,0.0,02/22/2020,India
8846,3.0,0.0,3.0,29.0,0.0,02/23/2020,India
8847,3.0,0.0,3.0,29.0,0.0,02/24/2020,India
8848,3.0,0.0,3.0,29.0,0.0,02/25/2020,India
8849,3.0,0.0,3.0,29.0,0.0,02/26/2020,India
8850,3.0,0.0,3.0,29.0,0.0,02/27/2020,India
8851,3.0,0.0,3.0,29.0,0.0,02/28/2020,India
8852,3.0,0.0,3.0,29.0,0.0,02/29/2020,India
8853,3.0,0.0,3.0,29.0,0.0,03/01/2020,India
8854,5.0,0.0,3.0,29.0,0.0,03/02/2020,India
8855,5.0,0.0,3.0,38.0,0.0,03/03/2020,India
8856,28.0,0.0,3.0,38.0,0.0,03/04/2020,India
8857,30.0,0.0,3.0,48.0,0.0,03/05/2020,India
8858,31.0,0.0,3.0,48.0,0.0,03/06/2020,India
8859,34.0,0.0,3.0,48.0,0.0,03/07/2020,India
8860,39.0,0.0,3.0,48.0,0.0,03/08/2020,India
8861,43.0,0.0,3.0,48.0,0.0,03/09/2020,India
8862,56.0,0.0,4.0,48.0,0.0,03/10/2020,India
8863,62.0,1.0,4.0,48.0,0.0,03/11/2020,India
8864,73.0,1.0,4.0,48.0,0.0,03/12/2020,India
8865,82.0,2.0,4.0,48.0,6500.0,03/13/2020,India
8866,102.0,2.0,4.0,48.0,0.0,03/14/2020,India
8867,113.0,2.0,13.0,48.0,0.0,03/15/2020,India
8868,119.0,2.0,13.0,62.0,0.0,03/16/2020,India
8869,142.0,3.0,14.0,62.0,0.0,03/17/2020,India
8870,156.0,3.0,14.0,67.0,13125.0,03/18/2020,India
8871,194.0,4.0,15.0,76.0,13316.0,03/19/2020,India
8872,244.0,5.0,20.0,86.0,14376.0,03/20/2020,India
8873,330.0,4.0,23.0,86.0,15701.0,03/21/2020,India
8874,396.0,7.0,27.0,90.0,16999.0,03/22/2020,India
8875,499.0,10.0,27.0,90.0,20707.0,03/23/2020,India
8876,536.0,10.0,40.0,90.0,20864.0,03/24/2020,India
8877,657.0,12.0,43.0,100.0,25144.0,03/25/2020,India
8878,727.0,20.0,45.0,100.0,0.0,03/26/2020,India
8879,887.0,20.0,73.0,100.0,27688.0,03/27/2020,India
8880,987.0,24.0,84.0,100.0,0.0,03/28/2020,India
8881,1024.0,27.0,95.0,100.0,0.0,03/29/2020,India
8882,1251.0,32.0,102.0,100.0,0.0,03/30/2020,India
8883,1397.0,35.0,123.0,100.0,0.0,03/31/2020,India
8884,1998.0,58.0,148.0,100.0,0.0,04/01/2020,India
8885,2543.0,72.0,191.0,100.0,47951.0,04/02/2020,India
8886,2567.0,72.0,192.0,100.0,69245.0,04/03/2020,India
8887,3082.0,86.0,229.0,100.0,79950.0,04/04/2020,India
8888,3588.0,99.0,229.0,100.0,89534.0,04/05/2020,India
8889,4778.0,136.0,375.0,100.0,101068.0,04/06/2020,India
8890,5311.0,150.0,421.0,100.0,114015.0,04/07/2020,India
8891,5916.0,178.0,506.0,100.0,127919.0,04/08/2020,India
8892,6725.0,226.0,620.0,100.0,144910.0,04/09/2020,India
8893,7598.0,246.0,774.0,100.0,161330.0,04/10/2020,India
8894,8446.0,288.0,969.0,100.0,179374.0,04/11/2020,India
8895,9205.0,331.0,1080.0,100.0,195748.0,04/12/2020,India
8896,10453.0,358.0,1181.0,100.0,217554.0,04/13/2020,India
8897,11487.0,393.0,1359.0,100.0,244893.0,04/14/2020,India
8898,12322.0,405.0,1432.0,100.0,274599.0,04/15/2020,India
8899,13430.0,448.0,1768.0,100.0,302956.0,04/16/2020,India
8900,14352.0,486.0,2041.0,100.0,335123.0,04/17/2020,India
8901,15722.0,521.0,2463.0,100.0,372123.0,04/18/2020,India
8902,17615.0,559.0,2854.0,100.0,401586.0,04/19/2020,India
8903,18539.0,592.0,3273.0,100.0,0.0,04/20/2020,India
8927,0.0,0.0,0.0,19.0,0.0,01/22/2020,Indonesia
8928,0.0,0.0,0.0,19.0,0.0,01/23/2020,Indonesia
8929,0.0,0.0,0.0,19.0,0.0,01/24/2020,Indonesia
8930,0.0,0.0,0.0,19.0,0.0,01/25/2020,Indonesia
8931,0.0,0.0,0.0,19.0,0.0,01/26/2020,Indonesia
8932,0.0,0.0,0.0,19.0,0.0,01/27/2020,Indonesia
8933,0.0,0.0,0.0,19.0,0.0,01/28/2020,Indonesia
8934,0.0,0.0,0.0,19.0,0.0,01/29/2020,Indonesia
8935,0.0,0.0,0.0,19.0,0.0,01/30/2020,Indonesia
8936,0.0,0.0,0.0,19.0,0.0,01/31/2020,Indonesia
8937,0.0,0.0,0.0,19.0,0.0,02/01/2020,Indonesia
8938,0.0,0.0,0.0,19.0,0.0,02/02/2020,Indonesia
8939,0.0,0.0,0.0,29.0,0.0,02/03/2020,Indonesia
8940,0.0,0.0,0.0,29.0,0.0,02/04/2020,Indonesia
8941,0.0,0.0,0.0,38.0,0.0,02/05/2020,Indonesia
8942,0.0,0.0,0.0,38.0,0.0,02/06/2020,Indonesia
8943,0.0,0.0,0.0,38.0,0.0,02/07/2020,Indonesia
8944,0.0,0.0,0.0,38.0,0.0,02/08/2020,Indonesia
8945,0.0,0.0,0.0,38.0,0.0,02/09/2020,Indonesia
8946,0.0,0.0,0.0,38.0,0.0,02/10/2020,Indonesia
8947,0.0,0.0,0.0,38.0,0.0,02/11/2020,Indonesia
8948,0.0,0.0,0.0,38.0,0.0,02/12/2020,Indonesia
8949,0.0,0.0,0.0,38.0,0.0,02/13/2020,Indonesia
8950,0.0,0.0,0.0,38.0,0.0,02/14/2020,Indonesia
8951,0.0,0.0,0.0,38.0,0.0,02/15/2020,Indonesia
8952,0.0,0.0,0.0,38.0,0.0,02/16/2020,Indonesia
8953,0.0,0.0,0.0,38.0,0.0,02/17/2020,Indonesia
8954,0.0,0.0,0.0,29.0,0.0,02/18/2020,Indonesia
8955,0.0,0.0,0.0,29.0,0.0,02/19/2020,Indonesia
8956,0.0,0.0,0.0,29.0,0.0,02/20/2020,Indonesia
8957,0.0,0.0,0.0,29.0,0.0,02/21/2020,Indonesia
8958,0.0,0.0,0.0,29.0,0.0,02/22/2020,Indonesia
8959,0.0,0.0,0.0,29.0,0.0,02/23/2020,Indonesia
8960,0.0,0.0,0.0,29.0,0.0,02/24/2020,Indonesia
8961,0.0,0.0,0.0,29.0,0.0,02/25/2020,Indonesia
8962,0.0,0.0,0.0,29.0,0.0,02/26/2020,Indonesia
8963,0.0,0.0,0.0,29.0,0.0,02/27/2020,Indonesia
8964,0.0,0.0,0.0,29.0,0.0,02/28/2020,Indonesia
8965,0.0,0.0,0.0,29.0,0.0,02/29/2020,Indonesia
8966,0.0,0.0,0.0,29.0,0.0,03/01/2020,Indonesia
8967,2.0,0.0,0.0,14.0,0.0,03/02/2020,Indonesia
8968,2.0,0.0,0.0,38.0,0.0,03/03/2020,Indonesia
8969,2.0,0.0,0.0,38.0,0.0,03/04/2020,Indonesia
8970,2.0,0.0,0.0,38.0,0.0,03/05/2020,Indonesia
8971,4.0,0.0,0.0,38.0,0.0,03/06/2020,Indonesia
8972,4.0,0.0,0.0,38.0,0.0,03/07/2020,Indonesia
8973,6.0,0.0,0.0,38.0,0.0,03/08/2020,Indonesia
8974,19.0,0.0,0.0,38.0,0.0,03/09/2020,Indonesia
8975,27.0,0.0,2.0,38.0,0.0,03/10/2020,Indonesia
8976,34.0,1.0,2.0,33.0,0.0,03/11/2020,Indonesia
8977,34.0,1.0,2.0,33.0,0.0,03/12/2020,Indonesia
8978,69.0,4.0,2.0,43.0,0.0,03/13/2020,Indonesia
8979,96.0,5.0,8.0,43.0,0.0,03/14/2020,Indonesia
8980,117.0,5.0,8.0,67.0,0.0,03/15/2020,Indonesia
8981,134.0,5.0,8.0,76.0,1230.0,03/16/2020,Indonesia
8982,172.0,5.0,8.0,67.0,1255.0,03/17/2020,Indonesia
8983,227.0,19.0,11.0,67.0,0.0,03/18/2020,Indonesia
8984,311.0,25.0,11.0,67.0,1651.0,03/19/2020,Indonesia
8985,369.0,32.0,15.0,67.0,1898.0,03/20/2020,Indonesia
8986,450.0,38.0,15.0,67.0,0.0,03/21/2020,Indonesia
8987,514.0,48.0,29.0,67.0,2409.0,03/22/2020,Indonesia
8988,579.0,49.0,29.0,76.0,2483.0,03/23/2020,Indonesia
8989,686.0,55.0,30.0,76.0,2863.0,03/24/2020,Indonesia
8990,790.0,58.0,31.0,76.0,0.0,03/25/2020,Indonesia
8991,893.0,78.0,35.0,76.0,0.0,03/26/2020,Indonesia
8992,1046.0,87.0,46.0,76.0,4489.0,03/27/2020,Indonesia
8993,1155.0,102.0,59.0,76.0,5775.0,03/28/2020,Indonesia
8994,1285.0,114.0,64.0,76.0,6266.0,03/29/2020,Indonesia
8995,1414.0,122.0,75.0,76.0,6534.0,03/30/2020,Indonesia
8996,1528.0,136.0,81.0,76.0,6663.0,03/31/2020,Indonesia
8997,1677.0,157.0,103.0,76.0,6777.0,04/01/2020,Indonesia
8998,1790.0,170.0,112.0,76.0,7193.0,04/02/2020,Indonesia
8999,1986.0,181.0,134.0,76.0,7621.0,04/03/2020,Indonesia
9000,2092.0,191.0,150.0,76.0,7986.0,04/04/2020,Indonesia
9001,2273.0,198.0,164.0,76.0,0.0,04/05/2020,Indonesia
9002,2491.0,209.0,192.0,76.0,11460.0,04/06/2020,Indonesia
9003,2738.0,221.0,204.0,76.0,13433.0,04/07/2020,Indonesia
9004,2956.0,240.0,222.0,76.0,14571.0,04/08/2020,Indonesia
9005,3293.0,280.0,252.0,76.0,16848.0,04/09/2020,Indonesia
9006,3512.0,306.0,282.0,76.0,19452.0,04/10/2020,Indonesia
9007,3842.0,327.0,286.0,76.0,19782.0,04/11/2020,Indonesia
9008,4241.0,373.0,359.0,76.0,27075.0,04/12/2020,Indonesia
9009,4557.0,399.0,380.0,76.0,27391.0,04/13/2020,Indonesia
9010,4839.0,459.0,426.0,0.0,31628.0,04/14/2020,Indonesia
9011,5136.0,469.0,446.0,0.0,33001.0,04/15/2020,Indonesia
9012,5516.0,496.0,548.0,0.0,34975.0,04/16/2020,Indonesia
9013,5923.0,520.0,607.0,0.0,37134.0,04/17/2020,Indonesia
9014,6248.0,535.0,631.0,0.0,39422.0,04/18/2020,Indonesia
9015,6575.0,582.0,686.0,0.0,42219.0,04/19/2020,Indonesia
9016,6760.0,590.0,747.0,0.0,43749.0,04/20/2020,Indonesia
9040,0.0,0.0,0.0,0.0,0.0,01/22/2020,Iran
9041,0.0,0.0,0.0,0.0,0.0,01/23/2020,Iran
9042,0.0,0.0,0.0,0.0,0.0,01/24/2020,Iran
9043,0.0,0.0,0.0,0.0,0.0,01/25/2020,Iran
9044,0.0,0.0,0.0,0.0,0.0,01/26/2020,Iran
9045,0.0,0.0,0.0,0.0,0.0,01/27/2020,Iran
9046,0.0,0.0,0.0,0.0,0.0,01/28/2020,Iran
9047,0.0,0.0,0.0,0.0,0.0,01/29/2020,Iran
9048,0.0,0.0,0.0,0.0,0.0,01/30/2020,Iran
9049,0.0,0.0,0.0,0.0,0.0,01/31/2020,Iran
9050,0.0,0.0,0.0,0.0,0.0,02/01/2020,Iran
9051,0.0,0.0,0.0,0.0,0.0,02/02/2020,Iran
9052,0.0,0.0,0.0,0.0,0.0,02/03/2020,Iran
9053,0.0,0.0,0.0,0.0,0.0,02/04/2020,Iran
9054,0.0,0.0,0.0,0.0,0.0,02/05/2020,Iran
9055,0.0,0.0,0.0,0.0,0.0,02/06/2020,Iran
9056,0.0,0.0,0.0,0.0,0.0,02/07/2020,Iran
9057,0.0,0.0,0.0,0.0,0.0,02/08/2020,Iran
9058,0.0,0.0,0.0,0.0,0.0,02/09/2020,Iran
9059,0.0,0.0,0.0,0.0,0.0,02/10/2020,Iran
9060,0.0,0.0,0.0,0.0,0.0,02/11/2020,Iran
9061,0.0,0.0,0.0,0.0,0.0,02/12/2020,Iran
9062,0.0,0.0,0.0,0.0,0.0,02/13/2020,Iran
9063,0.0,0.0,0.0,0.0,0.0,02/14/2020,Iran
9064,0.0,0.0,0.0,0.0,0.0,02/15/2020,Iran
9065,0.0,0.0,0.0,0.0,0.0,02/16/2020,Iran
9066,0.0,0.0,0.0,0.0,0.0,02/17/2020,Iran
9067,0.0,0.0,0.0,0.0,0.0,02/18/2020,Iran
9068,2.0,2.0,0.0,0.0,0.0,02/19/2020,Iran
9069,5.0,2.0,0.0,5.0,0.0,02/20/2020,Iran
9070,18.0,4.0,0.0,5.0,0.0,02/21/2020,Iran
9071,28.0,5.0,0.0,14.0,0.0,02/22/2020,Iran
9072,43.0,8.0,0.0,14.0,0.0,02/23/2020,Iran
9073,61.0,12.0,0.0,14.0,0.0,02/24/2020,Iran
9074,95.0,16.0,0.0,14.0,0.0,02/25/2020,Iran
9075,139.0,19.0,49.0,33.0,0.0,02/26/2020,Iran
9076,245.0,26.0,49.0,33.0,0.0,02/27/2020,Iran
9077,388.0,34.0,73.0,33.0,0.0,02/28/2020,Iran
9078,593.0,43.0,123.0,33.0,0.0,02/29/2020,Iran
9079,978.0,54.0,175.0,33.0,0.0,03/01/2020,Iran
9080,1501.0,66.0,291.0,33.0,0.0,03/02/2020,Iran
9081,2336.0,77.0,291.0,33.0,0.0,03/03/2020,Iran
9082,2922.0,92.0,552.0,33.0,0.0,03/04/2020,Iran
9083,3513.0,107.0,739.0,62.0,0.0,03/05/2020,Iran
9084,4747.0,124.0,913.0,62.0,0.0,03/06/2020,Iran
9085,5823.0,145.0,1669.0,62.0,0.0,03/07/2020,Iran
9086,6566.0,194.0,2134.0,62.0,0.0,03/08/2020,Iran
9087,7161.0,237.0,2394.0,62.0,0.0,03/09/2020,Iran
9088,8042.0,291.0,2731.0,62.0,0.0,03/10/2020,Iran
9089,9000.0,354.0,2959.0,62.0,0.0,03/11/2020,Iran
9090,10075.0,429.0,2959.0,62.0,0.0,03/12/2020,Iran
9091,11364.0,514.0,2959.0,67.0,0.0,03/13/2020,Iran
9092,12729.0,611.0,2959.0,67.0,0.0,03/14/2020,Iran
9093,13938.0,724.0,4590.0,67.0,0.0,03/15/2020,Iran
9094,14991.0,853.0,4590.0,67.0,0.0,03/16/2020,Iran
9095,16169.0,988.0,5389.0,67.0,0.0,03/17/2020,Iran
9096,17361.0,1135.0,5389.0,67.0,0.0,03/18/2020,Iran
9097,18407.0,1284.0,5710.0,67.0,0.0,03/19/2020,Iran
9098,19644.0,1433.0,6745.0,67.0,0.0,03/20/2020,Iran
9099,20610.0,1556.0,7635.0,67.0,0.0,03/21/2020,Iran
9100,21638.0,1685.0,7931.0,67.0,0.0,03/22/2020,Iran
9101,23049.0,1812.0,7931.0,67.0,0.0,03/23/2020,Iran
9102,24811.0,1934.0,8913.0,67.0,0.0,03/24/2020,Iran
9103,27017.0,2077.0,9625.0,67.0,0.0,03/25/2020,Iran
9104,29406.0,2234.0,10457.0,67.0,0.0,03/26/2020,Iran
9105,32332.0,2378.0,11133.0,76.0,0.0,03/27/2020,Iran
9106,35408.0,2517.0,11679.0,76.0,0.0,03/28/2020,Iran
9107,38309.0,2640.0,12391.0,76.0,0.0,03/29/2020,Iran
9108,41495.0,2757.0,13911.0,76.0,0.0,03/30/2020,Iran
9109,44605.0,2898.0,14656.0,76.0,0.0,03/31/2020,Iran
9110,47593.0,3036.0,15473.0,76.0,0.0,04/01/2020,Iran
9111,50468.0,3160.0,16711.0,76.0,0.0,04/02/2020,Iran
9112,53183.0,3294.0,17935.0,76.0,0.0,04/03/2020,Iran
9113,55743.0,3452.0,19736.0,76.0,0.0,04/04/2020,Iran
9114,58226.0,3603.0,19736.0,76.0,189790.0,04/05/2020,Iran
9115,60500.0,3739.0,24236.0,76.0,0.0,04/06/2020,Iran
9116,62589.0,3872.0,27039.0,76.0,0.0,04/07/2020,Iran
9117,64586.0,3993.0,29812.0,76.0,220975.0,04/08/2020,Iran
9118,66220.0,4110.0,32309.0,76.0,231393.0,04/09/2020,Iran
9119,68192.0,4232.0,35465.0,76.0,242568.0,04/10/2020,Iran
9120,70029.0,4357.0,41947.0,67.0,251703.0,04/11/2020,Iran
9121,71686.0,4474.0,43894.0,67.0,263388.0,04/12/2020,Iran
9122,73303.0,4585.0,45983.0,67.0,0.0,04/13/2020,Iran
9123,74877.0,4683.0,48129.0,0.0,287359.0,04/14/2020,Iran
9124,76389.0,4777.0,49933.0,0.0,299204.0,04/15/2020,Iran
9125,77995.0,4869.0,52229.0,0.0,310340.0,04/16/2020,Iran
9126,79494.0,4958.0,54064.0,0.0,319879.0,04/17/2020,Iran
9127,80868.0,5031.0,55987.0,0.0,330137.0,04/18/2020,Iran
9128,82211.0,5118.0,57023.0,0.0,341662.0,04/19/2020,Iran
9129,83505.0,5209.0,59273.0,0.0,353012.0,04/20/2020,Iran
9153,0.0,0.0,0.0,0.0,0.0,01/22/2020,Iraq
9154,0.0,0.0,0.0,0.0,0.0,01/23/2020,Iraq
9155,0.0,0.0,0.0,0.0,0.0,01/24/2020,Iraq
9156,0.0,0.0,0.0,0.0,0.0,01/25/2020,Iraq
9157,0.0,0.0,0.0,0.0,0.0,01/26/2020,Iraq
9158,0.0,0.0,0.0,0.0,0.0,01/27/2020,Iraq
9159,0.0,0.0,0.0,0.0,0.0,01/28/2020,Iraq
9160,0.0,0.0,0.0,0.0,0.0,01/29/2020,Iraq
9161,0.0,0.0,0.0,0.0,0.0,01/30/2020,Iraq
9162,0.0,0.0,0.0,0.0,0.0,01/31/2020,Iraq
9163,0.0,0.0,0.0,0.0,0.0,02/01/2020,Iraq
9164,0.0,0.0,0.0,0.0,0.0,02/02/2020,Iraq
9165,0.0,0.0,0.0,0.0,0.0,02/03/2020,Iraq
9166,0.0,0.0,0.0,0.0,0.0,02/04/2020,Iraq
9167,0.0,0.0,0.0,0.0,0.0,02/05/2020,Iraq
9168,0.0,0.0,0.0,0.0,0.0,02/06/2020,Iraq
9169,0.0,0.0,0.0,0.0,0.0,02/07/2020,Iraq
9170,0.0,0.0,0.0,0.0,0.0,02/08/2020,Iraq
9171,0.0,0.0,0.0,0.0,0.0,02/09/2020,Iraq
9172,0.0,0.0,0.0,0.0,0.0,02/10/2020,Iraq
9173,0.0,0.0,0.0,0.0,0.0,02/11/2020,Iraq
9174,0.0,0.0,0.0,0.0,0.0,02/12/2020,Iraq
9175,0.0,0.0,0.0,0.0,0.0,02/13/2020,Iraq
9176,0.0,0.0,0.0,0.0,0.0,02/14/2020,Iraq
9177,0.0,0.0,0.0,0.0,0.0,02/15/2020,Iraq
9178,0.0,0.0,0.0,0.0,0.0,02/16/2020,Iraq
9179,0.0,0.0,0.0,0.0,0.0,02/17/2020,Iraq
9180,0.0,0.0,0.0,0.0,0.0,02/18/2020,Iraq
9181,0.0,0.0,0.0,0.0,0.0,02/19/2020,Iraq
9182,0.0,0.0,0.0,0.0,0.0,02/20/2020,Iraq
9183,0.0,0.0,0.0,24.0,0.0,02/21/2020,Iraq
9184,0.0,0.0,0.0,24.0,0.0,02/22/2020,Iraq
9185,0.0,0.0,0.0,24.0,0.0,02/23/2020,Iraq
9186,1.0,0.0,0.0,24.0,0.0,02/24/2020,Iraq
9187,1.0,0.0,0.0,43.0,0.0,02/25/2020,Iraq
9188,5.0,0.0,0.0,43.0,0.0,02/26/2020,Iraq
9189,7.0,0.0,0.0,52.0,0.0,02/27/2020,Iraq
9190,7.0,0.0,0.0,52.0,0.0,02/28/2020,Iraq
9191,13.0,0.0,0.0,67.0,0.0,02/29/2020,Iraq
9192,19.0,0.0,0.0,67.0,0.0,03/01/2020,Iraq
9193,26.0,0.0,0.0,67.0,0.0,03/02/2020,Iraq
9194,32.0,0.0,0.0,67.0,0.0,03/03/2020,Iraq
9195,35.0,2.0,0.0,67.0,0.0,03/04/2020,Iraq
9196,35.0,2.0,0.0,67.0,0.0,03/05/2020,Iraq
9197,40.0,3.0,0.0,67.0,0.0,03/06/2020,Iraq
9198,54.0,4.0,0.0,67.0,0.0,03/07/2020,Iraq
9199,60.0,6.0,0.0,67.0,0.0,03/08/2020,Iraq
9200,60.0,6.0,3.0,67.0,0.0,03/09/2020,Iraq
9201,71.0,7.0,3.0,67.0,0.0,03/10/2020,Iraq
9202,71.0,7.0,15.0,67.0,0.0,03/11/2020,Iraq
9203,71.0,8.0,15.0,67.0,0.0,03/12/2020,Iraq
9204,101.0,9.0,24.0,76.0,0.0,03/13/2020,Iraq
9205,110.0,10.0,26.0,76.0,0.0,03/14/2020,Iraq
9206,116.0,10.0,26.0,76.0,0.0,03/15/2020,Iraq
9207,124.0,10.0,26.0,76.0,0.0,03/16/2020,Iraq
9208,154.0,11.0,32.0,86.0,0.0,03/17/2020,Iraq
9209,164.0,12.0,43.0,86.0,0.0,03/18/2020,Iraq
9210,192.0,13.0,43.0,86.0,0.0,03/19/2020,Iraq
9211,208.0,17.0,49.0,86.0,0.0,03/20/2020,Iraq
9212,214.0,17.0,51.0,86.0,0.0,03/21/2020,Iraq
9213,233.0,20.0,57.0,90.0,0.0,03/22/2020,Iraq
9214,266.0,23.0,57.0,86.0,0.0,03/23/2020,Iraq
9215,316.0,27.0,75.0,86.0,0.0,03/24/2020,Iraq
9216,346.0,29.0,103.0,86.0,0.0,03/25/2020,Iraq
9217,382.0,36.0,105.0,86.0,0.0,03/26/2020,Iraq
9218,458.0,40.0,122.0,86.0,0.0,03/27/2020,Iraq
9219,506.0,42.0,131.0,86.0,0.0,03/28/2020,Iraq
9220,547.0,42.0,143.0,86.0,0.0,03/29/2020,Iraq
9221,630.0,46.0,152.0,86.0,0.0,03/30/2020,Iraq
9222,694.0,50.0,170.0,86.0,0.0,03/31/2020,Iraq
9223,728.0,52.0,182.0,86.0,0.0,04/01/2020,Iraq
9224,772.0,54.0,202.0,86.0,0.0,04/02/2020,Iraq
9225,820.0,54.0,226.0,90.0,0.0,04/03/2020,Iraq
9226,878.0,56.0,259.0,90.0,0.0,04/04/2020,Iraq
9227,961.0,61.0,279.0,90.0,0.0,04/05/2020,Iraq
9228,1031.0,64.0,344.0,90.0,0.0,04/06/2020,Iraq
9229,1122.0,65.0,373.0,0.0,0.0,04/07/2020,Iraq
9230,1202.0,69.0,452.0,0.0,0.0,04/08/2020,Iraq
9231,1232.0,69.0,496.0,0.0,0.0,04/09/2020,Iraq
9232,1279.0,70.0,550.0,0.0,0.0,04/10/2020,Iraq
9233,1318.0,72.0,601.0,0.0,0.0,04/11/2020,Iraq
9234,1352.0,76.0,640.0,0.0,0.0,04/12/2020,Iraq
9235,1378.0,78.0,717.0,0.0,0.0,04/13/2020,Iraq
9236,1400.0,78.0,766.0,0.0,0.0,04/14/2020,Iraq
9237,1415.0,79.0,812.0,0.0,0.0,04/15/2020,Iraq
